Transaction_ID,User_ID,Transaction_Date,Transaction_Type,Amount_NPR,Payment_Method,Transaction_Status,Merchant_Category,City,Device_Type
ESW100239,3811,5/9/2024 0:24,Mobile Recharge,9740.42,Linked Bank,Success,Food Delivery,Kathmandu,Web
ESW100240,48011,9/10/2024 18:15,Fund Transfer,9047.9,Wallet Balance,Success,Others,Butwal,Android
ESW100241,7546,4/7/2024 12:36,Fund Transfer,3728,Linked Bank,Success,Utility,Biratnagar,Android
ESW100242,35754,1/31/2024 7:20,Electricity Bill,13581.27,Debit Card,Success,Telecom,Kathmandu,Android
ESW100243,31206,12/7/2024 7:07,Mobile Recharge,14834.67,Wallet Balance,Success,Telecom,Butwal,Web
ESW100244,42106,1/18/2024 21:11,Mobile Recharge,5453.34,Linked Bank,Success,Others,Kathmandu,iOS
ESW100245,12411,10/5/2024 18:21,Internet Bill,6293.09,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW100246,3911,11/9/2024 15:07,Mobile Recharge,5183.74,Wallet Balance,Success,Telecom,Chitwan,iOS
ESW100247,2734,6/14/2024 13:18,Fund Transfer,5608.14,Wallet Balance,Success,Utility,Butwal,Android
ESW100248,19227,12/4/2024 5:51,Fund Transfer,7325.21,Wallet Balance,Success,E-commerce,Bhaktapur,Web
ESW100249,9680,3/25/2024 17:42,Fund Transfer,8849.77,Wallet Balance,Success,Others,Pokhara,Android
ESW100250,20360,4/29/2024 19:47,QR Payment,9709.47,Wallet Balance,Success,Food Delivery,Kathmandu,iOS
ESW100251,19343,6/26/2024 19:55,Electricity Bill,9723.91,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW100252,6759,5/14/2024 18:24,QR Payment,12364.73,Debit Card,Success,Telecom,Butwal,iOS
ESW100253,24078,1/16/2024 0:51,Mobile Recharge,6914.83,Linked Bank,Success,Food Delivery,Butwal,Android
ESW100254,36153,6/17/2024 17:45,Mobile Recharge,10093.16,Linked Bank,Success,Others,Kathmandu,Android
ESW100255,12111,9/15/2024 1:35,Electricity Bill,10146.65,Wallet Balance,Success,Telecom,Bhaktapur,iOS
ESW100256,38504,10/28/2024 9:52,Internet Bill,1978.98,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW100257,2802,8/22/2024 17:15,Mobile Recharge,12605.57,Wallet Balance,Success,Utility,Butwal,Android
ESW100258,9155,6/24/2024 15:55,Internet Bill,5599.44,Linked Bank,Pending,Others,Kathmandu,Android
ESW100259,9120,4/25/2024 23:45,Electricity Bill,986.88,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW100260,40384,5/8/2024 11:59,QR Payment,12959.67,Linked Bank,Success,Utility,Lalitpur,iOS
ESW100261,48025,10/25/2024 21:07,Internet Bill,1015.93,Linked Bank,Success,Transport,Lalitpur,Web
ESW100262,48254,1/22/2024 8:14,Internet Bill,8865.55,Debit Card,Success,Food Delivery,Pokhara,Android
ESW100263,22918,4/29/2024 15:40,QR Payment,12441.94,Linked Bank,Success,Telecom,Kathmandu,Android
ESW100264,21445,9/14/2024 9:04,Fund Transfer,19971.79,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW100265,31306,7/1/2024 22:21,Electricity Bill,10326.79,Wallet Balance,Pending,Telecom,Chitwan,Android
ESW100266,17646,8/20/2024 2:19,Internet Bill,6398.01,Wallet Balance,Success,Transport,Biratnagar,Android
ESW100267,47843,3/23/2024 3:07,Fund Transfer,9865.69,Linked Bank,Success,Utility,Butwal,iOS
ESW100268,32065,11/1/2024 5:31,Mobile Recharge,3954.29,Debit Card,Success,Utility,Biratnagar,Android
ESW100269,26199,6/29/2024 16:00,Mobile Recharge,8787.12,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW100270,42976,9/27/2024 10:25,Electricity Bill,17467.93,Linked Bank,Success,Transport,Kathmandu,Android
ESW100271,17371,5/18/2024 0:35,Fund Transfer,2765.66,Debit Card,Success,Others,Bhaktapur,Android
ESW100272,12835,3/29/2024 15:20,Electricity Bill,10626.46,Wallet Balance,Failed,Food Delivery,Biratnagar,Android
ESW100273,46936,5/28/2024 13:44,Mobile Recharge,12435.09,Wallet Balance,Success,Others,Pokhara,Android
ESW100274,3049,8/30/2024 13:04,Mobile Recharge,6294.53,Linked Bank,Success,Transport,Pokhara,Android
ESW100275,32616,10/13/2024 20:41,Fund Transfer,14731.49,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW100276,39191,11/22/2024 7:10,Fund Transfer,13290.92,Wallet Balance,Success,Utility,Butwal,Web
ESW100277,48357,12/22/2024 9:19,Fund Transfer,9306.59,Linked Bank,Success,Others,Biratnagar,iOS
ESW100278,21932,2/24/2024 5:54,Electricity Bill,12819.42,Linked Bank,Success,Utility,Lalitpur,iOS
ESW100279,30855,1/22/2024 23:31,QR Payment,16813.32,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW100280,8158,8/18/2024 2:59,Internet Bill,12028.18,Wallet Balance,Success,Others,Pokhara,iOS
ESW100281,44016,11/26/2024 5:11,Internet Bill,11397.44,Debit Card,Success,E-commerce,Biratnagar,Android
ESW100282,8400,10/4/2024 12:13,QR Payment,12447.46,Wallet Balance,Failed,Food Delivery,Pokhara,Android
ESW100283,43642,3/26/2024 6:45,QR Payment,13527.72,Linked Bank,Success,Food Delivery,Bhaktapur,Android
ESW100284,16151,1/30/2024 2:13,Fund Transfer,8092.92,Wallet Balance,Failed,Utility,Lalitpur,Android
ESW100285,2154,1/3/2024 14:23,QR Payment,16744.43,Linked Bank,Success,E-commerce,Chitwan,Android
ESW100286,5499,3/29/2024 3:12,Internet Bill,18481.88,Wallet Balance,Failed,Others,Bhaktapur,Web
ESW100287,7295,6/25/2024 13:06,Electricity Bill,12456.17,Wallet Balance,Success,E-commerce,Butwal,Android
ESW100288,13183,4/1/2024 12:41,Electricity Bill,17740.22,Wallet Balance,Success,Telecom,Chitwan,Android
ESW100289,30299,11/16/2024 12:45,Internet Bill,14905.77,Debit Card,Success,Telecom,Butwal,Web
ESW100290,13874,8/5/2024 1:25,Fund Transfer,8488.15,Wallet Balance,Success,Food Delivery,Bhaktapur,Android
ESW100291,33711,8/10/2024 10:42,Electricity Bill,9945.55,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW100292,6539,9/16/2024 4:52,QR Payment,11424.12,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW100293,43405,2/11/2024 3:32,Electricity Bill,18784.35,Wallet Balance,Success,Others,Bhaktapur,Android
ESW100294,49354,1/22/2024 2:10,Electricity Bill,12979.18,Wallet Balance,Success,E-commerce,Kathmandu,iOS
ESW100295,3557,11/10/2024 20:55,Mobile Recharge,10195.45,Wallet Balance,Success,Food Delivery,Butwal,iOS
ESW100296,39360,8/2/2024 20:16,QR Payment,2511.8,Linked Bank,Success,Utility,Butwal,Android
ESW100297,17482,4/9/2024 11:40,Fund Transfer,13354.26,Linked Bank,Success,E-commerce,Chitwan,Android
ESW100298,3200,9/24/2024 4:40,Fund Transfer,11116.79,Wallet Balance,Failed,E-commerce,Lalitpur,Android
ESW100299,47940,3/10/2024 8:01,Fund Transfer,18803.16,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW100300,3961,7/13/2024 11:46,Fund Transfer,6873.56,Wallet Balance,Success,Food Delivery,Bhaktapur,Android
ESW100301,47975,1/4/2024 19:03,QR Payment,15919.1,Wallet Balance,Success,Food Delivery,Pokhara,Web
ESW100302,22357,12/5/2024 13:44,Electricity Bill,5686.43,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW100303,12969,4/20/2024 14:32,Internet Bill,3476.95,Wallet Balance,Failed,Food Delivery,Bhaktapur,iOS
ESW100304,3869,8/20/2024 9:47,Mobile Recharge,293.23,Wallet Balance,Success,Utility,Pokhara,iOS
ESW100305,47760,3/8/2024 14:18,QR Payment,17913.64,Wallet Balance,Success,Telecom,Pokhara,Android
ESW100306,29643,6/3/2024 23:52,QR Payment,8920.14,Wallet Balance,Success,Transport,Lalitpur,Android
ESW100307,25736,10/29/2024 19:07,Fund Transfer,5659.84,Linked Bank,Failed,Others,Chitwan,iOS
ESW100308,39467,11/13/2024 21:50,Internet Bill,8092.68,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW100309,24328,6/7/2024 10:34,Internet Bill,14251.44,Wallet Balance,Success,Telecom,Butwal,Android
ESW100310,26876,9/25/2024 23:32,Electricity Bill,7895.72,Debit Card,Success,E-commerce,Lalitpur,iOS
ESW100311,22295,2/1/2024 17:31,Electricity Bill,4553.33,Wallet Balance,Success,Telecom,Pokhara,Android
ESW100312,4987,1/25/2024 20:32,Internet Bill,1801.41,Wallet Balance,Success,Transport,Lalitpur,Android
ESW100313,23399,5/4/2024 7:37,Mobile Recharge,12453.43,Wallet Balance,Pending,Utility,Butwal,Android
ESW100314,47214,11/22/2024 8:50,QR Payment,19455.15,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW100315,34986,10/20/2024 10:26,Electricity Bill,12714.15,Wallet Balance,Success,Others,Biratnagar,iOS
ESW100316,21880,1/28/2024 6:34,QR Payment,18940.4,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW100317,5735,4/10/2024 2:08,Fund Transfer,17566.15,Wallet Balance,Success,Telecom,Pokhara,Android
ESW100318,45064,8/15/2024 8:20,Electricity Bill,3159.01,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW100319,5555,4/19/2024 8:17,Mobile Recharge,17586.89,Wallet Balance,Success,Telecom,Lalitpur,Android
ESW100320,42914,5/21/2024 14:43,QR Payment,71.76,Linked Bank,Success,Telecom,Lalitpur,Android
ESW100321,41818,3/16/2024 16:37,Fund Transfer,10217.34,Linked Bank,Success,Transport,Lalitpur,Android
ESW100322,46525,4/22/2024 3:55,Mobile Recharge,10478.22,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW100323,20830,2/27/2024 18:43,Mobile Recharge,14550.16,Wallet Balance,Pending,Transport,Bhaktapur,Android
ESW100324,18429,7/6/2024 12:06,Fund Transfer,15132.64,Linked Bank,Success,Telecom,Butwal,Web
ESW100325,7893,9/11/2024 2:35,Electricity Bill,4671.79,Debit Card,Success,E-commerce,Lalitpur,Android
ESW100326,15373,5/26/2024 5:05,Mobile Recharge,17646.45,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW100327,48333,6/11/2024 0:27,Fund Transfer,3623.28,Linked Bank,Success,Food Delivery,Butwal,Android
ESW100328,4436,4/5/2024 17:12,Fund Transfer,19231.55,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW100329,9754,12/15/2024 23:44,Internet Bill,19703.29,Wallet Balance,Success,Food Delivery,Pokhara,Web
ESW100330,11677,2/17/2024 5:39,QR Payment,13951.22,Wallet Balance,Success,Transport,Pokhara,iOS
ESW100331,6895,7/27/2024 10:46,Fund Transfer,12991.11,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW100332,20738,4/1/2024 7:13,QR Payment,19585.1,Linked Bank,Success,Transport,Kathmandu,iOS
ESW100333,31746,12/26/2024 23:17,Mobile Recharge,4877.96,Wallet Balance,Success,Transport,Lalitpur,Android
ESW100334,49404,11/1/2024 7:49,Electricity Bill,12871.07,Debit Card,Success,Telecom,Kathmandu,Web
ESW100335,33352,12/22/2024 12:56,Mobile Recharge,8153.03,Wallet Balance,Success,Utility,Pokhara,Android
ESW100336,40790,1/27/2024 1:45,Electricity Bill,3393.15,Wallet Balance,Success,Telecom,Lalitpur,Android
ESW100337,42919,5/6/2024 7:56,QR Payment,2599.06,Wallet Balance,Success,Food Delivery,Lalitpur,Web
ESW100338,6600,6/7/2024 6:16,QR Payment,14022.48,Wallet Balance,Success,Others,Biratnagar,Android
ESW100339,30124,8/8/2024 2:29,Fund Transfer,4618.24,Wallet Balance,Failed,Food Delivery,Pokhara,Android
ESW100340,28643,12/8/2024 23:53,Internet Bill,12007.29,Wallet Balance,Failed,E-commerce,Kathmandu,Android
ESW100341,41764,3/13/2024 12:09,Fund Transfer,4790.44,Linked Bank,Success,E-commerce,Chitwan,iOS
ESW100342,10007,8/9/2024 20:03,Internet Bill,9103.83,Wallet Balance,Success,Utility,Lalitpur,Android
ESW100343,46714,8/13/2024 0:06,Mobile Recharge,14859.51,Wallet Balance,Success,Transport,Pokhara,Android
ESW100344,38410,8/1/2024 18:43,Internet Bill,10586.34,Wallet Balance,Success,Utility,Butwal,Android
ESW100345,45080,8/4/2024 22:44,Internet Bill,17435.93,Wallet Balance,Success,Others,Kathmandu,Android
ESW100346,41447,3/17/2024 7:44,Electricity Bill,10549.64,Wallet Balance,Success,Others,Biratnagar,iOS
ESW100347,9208,6/29/2024 19:56,Mobile Recharge,3925.07,Wallet Balance,Success,Transport,Lalitpur,iOS
ESW100348,19589,12/25/2024 10:15,Electricity Bill,17947.16,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW100349,44484,10/29/2024 11:05,Fund Transfer,8387.29,Linked Bank,Success,Food Delivery,Biratnagar,Android
ESW100350,18453,11/12/2024 19:49,Mobile Recharge,17355.85,Linked Bank,Success,Utility,Chitwan,iOS
ESW100351,37212,4/21/2024 8:30,Fund Transfer,4686.13,Wallet Balance,Success,Others,Pokhara,Android
ESW100352,44525,1/31/2024 0:29,Electricity Bill,12741.57,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW100353,48202,11/24/2024 13:33,Electricity Bill,3347.26,Linked Bank,Success,Utility,Chitwan,Android
ESW100354,33635,9/5/2024 1:48,Fund Transfer,1647.33,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW100355,34828,1/15/2024 17:39,Internet Bill,19977.98,Debit Card,Success,Food Delivery,Butwal,Web
ESW100356,19711,6/18/2024 16:50,Electricity Bill,260.09,Debit Card,Success,Food Delivery,Bhaktapur,Android
ESW100357,4420,12/20/2024 6:51,QR Payment,11845.38,Wallet Balance,Failed,Telecom,Lalitpur,Android
ESW100358,32216,1/12/2024 21:12,Electricity Bill,317.99,Wallet Balance,Success,Utility,Kathmandu,iOS
ESW100359,1301,2/22/2024 21:20,QR Payment,11057.06,Linked Bank,Success,Telecom,Biratnagar,Android
ESW100360,46236,5/6/2024 16:41,Internet Bill,2043.2,Linked Bank,Failed,Transport,Kathmandu,Android
ESW100361,1699,2/22/2024 17:57,Mobile Recharge,15761.35,Linked Bank,Success,Others,Chitwan,Android
ESW100362,1190,11/20/2024 0:26,Fund Transfer,5889.5,Linked Bank,Success,Food Delivery,Kathmandu,Android
ESW100363,11492,12/13/2024 2:18,Electricity Bill,6919.63,Linked Bank,Success,Utility,Chitwan,Web
ESW100364,36743,12/4/2024 0:26,Mobile Recharge,5083.74,Wallet Balance,Failed,Food Delivery,Chitwan,Android
ESW100365,7102,12/21/2024 9:17,Mobile Recharge,2322.84,Wallet Balance,Success,Transport,Bhaktapur,Android
ESW100366,20778,11/26/2024 0:41,Mobile Recharge,10031.71,Wallet Balance,Pending,Utility,Lalitpur,Android
ESW100367,27641,4/18/2024 9:24,Fund Transfer,8981.08,Wallet Balance,Success,Telecom,Lalitpur,Android
ESW100368,35584,8/8/2024 10:04,Fund Transfer,10811.67,Wallet Balance,Success,Others,Lalitpur,iOS
ESW100369,33745,1/4/2024 5:16,QR Payment,12536.77,Wallet Balance,Success,Food Delivery,Pokhara,iOS
ESW100370,24093,11/17/2024 22:52,Electricity Bill,1818.51,Wallet Balance,Failed,Others,Butwal,Web
ESW100371,1569,10/23/2024 6:24,Fund Transfer,8299.49,Wallet Balance,Success,Telecom,Chitwan,Android
ESW100372,39210,10/22/2024 18:35,Mobile Recharge,11871.45,Wallet Balance,Success,Others,Biratnagar,Android
ESW100373,35663,5/10/2024 19:31,Fund Transfer,6496.6,Linked Bank,Success,Telecom,Butwal,Web
ESW100374,37631,8/10/2024 12:25,QR Payment,3868.66,Wallet Balance,Failed,Telecom,Bhaktapur,iOS
ESW100375,46681,2/13/2024 15:04,Mobile Recharge,12145.69,Wallet Balance,Success,Utility,Butwal,Web
ESW100376,8455,5/23/2024 20:55,QR Payment,14382.42,Wallet Balance,Success,Others,Bhaktapur,Android
ESW100377,5014,4/10/2024 6:44,Fund Transfer,15024.42,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW100378,12093,3/11/2024 19:03,Fund Transfer,6546.05,Wallet Balance,Success,Telecom,Biratnagar,iOS
ESW100379,19070,8/20/2024 12:33,Fund Transfer,2024.38,Debit Card,Success,Others,Bhaktapur,Android
ESW100380,36777,1/13/2024 20:31,Fund Transfer,18315.82,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW100381,17538,1/18/2024 17:42,QR Payment,13771.78,Wallet Balance,Success,Transport,Lalitpur,Android
ESW100382,11729,9/23/2024 5:43,Fund Transfer,18971.52,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW100383,35177,5/2/2024 20:14,Electricity Bill,2954.22,Wallet Balance,Success,Others,Pokhara,Web
ESW100384,46017,9/13/2024 9:35,Fund Transfer,13162.19,Wallet Balance,Success,Others,Lalitpur,Android
ESW100385,1784,6/26/2024 1:10,Electricity Bill,3967.32,Wallet Balance,Success,Utility,Pokhara,Android
ESW100386,28751,11/30/2024 12:49,QR Payment,17335.36,Wallet Balance,Success,Food Delivery,Biratnagar,iOS
ESW100387,41864,6/4/2024 14:12,QR Payment,10414.61,Wallet Balance,Success,Transport,Biratnagar,Android
ESW100388,41328,12/7/2024 18:10,Internet Bill,10676.75,Debit Card,Success,Others,Chitwan,iOS
ESW100389,13533,6/23/2024 4:16,Fund Transfer,18618.11,Wallet Balance,Success,Utility,Chitwan,iOS
ESW100390,41111,4/6/2024 9:50,QR Payment,6115.86,Linked Bank,Success,Transport,Kathmandu,iOS
ESW100391,40974,3/2/2024 12:08,Mobile Recharge,12399.27,Wallet Balance,Success,E-commerce,Butwal,Android
ESW100392,6801,8/19/2024 19:35,Internet Bill,2929.28,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW100393,20190,1/8/2024 4:22,Internet Bill,7295.39,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW100394,39754,3/28/2024 21:50,Fund Transfer,3935.41,Linked Bank,Success,Transport,Biratnagar,Android
ESW100395,30592,7/31/2024 5:12,Electricity Bill,4066.15,Debit Card,Success,Food Delivery,Biratnagar,Android
ESW100396,11647,10/30/2024 19:52,Fund Transfer,13238.91,Wallet Balance,Success,Others,Chitwan,Android
ESW100397,9716,9/13/2024 0:24,Electricity Bill,5765.41,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW100398,24355,12/20/2024 8:00,Mobile Recharge,5058.06,Wallet Balance,Success,Transport,Butwal,iOS
ESW100399,23009,12/25/2024 17:09,Mobile Recharge,16169.84,Linked Bank,Success,Transport,Biratnagar,Android
ESW100400,25376,3/20/2024 15:30,Mobile Recharge,9502.65,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW100401,46091,7/19/2024 11:37,Mobile Recharge,7630.88,Wallet Balance,Failed,Others,Butwal,iOS
ESW100402,5780,9/9/2024 3:25,Internet Bill,16312.28,Wallet Balance,Success,Utility,Biratnagar,Android
ESW100403,3368,12/10/2024 2:41,Fund Transfer,9799.74,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW100404,13039,11/18/2024 3:02,Mobile Recharge,16308.11,Wallet Balance,Pending,Others,Biratnagar,Android
ESW100405,7655,5/6/2024 19:31,Fund Transfer,6403.49,Linked Bank,Failed,Transport,Butwal,Android
ESW100406,41941,4/16/2024 13:31,Internet Bill,19240.21,Linked Bank,Success,Utility,Kathmandu,iOS
ESW100407,5495,8/24/2024 0:11,Mobile Recharge,18477,Wallet Balance,Success,Others,Chitwan,iOS
ESW100408,11893,5/22/2024 9:05,Electricity Bill,16480.86,Wallet Balance,Failed,E-commerce,Kathmandu,Android
ESW100409,26547,2/16/2024 1:21,Fund Transfer,4294.49,Wallet Balance,Failed,Transport,Kathmandu,iOS
ESW100410,23386,1/23/2024 19:49,Mobile Recharge,14563.59,Linked Bank,Success,Transport,Pokhara,Android
ESW100411,14403,10/26/2024 3:26,Mobile Recharge,16361.32,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW100412,33097,5/11/2024 7:55,QR Payment,7299.56,Wallet Balance,Success,Transport,Biratnagar,Android
ESW100413,14121,1/6/2024 20:18,Fund Transfer,2849.83,Wallet Balance,Failed,Utility,Lalitpur,Android
ESW100414,11966,1/31/2024 15:51,Internet Bill,5429.42,Debit Card,Success,Transport,Bhaktapur,iOS
ESW100415,34621,7/31/2024 8:39,Fund Transfer,11732.88,Debit Card,Success,Others,Biratnagar,iOS
ESW100416,29312,4/18/2024 20:32,Fund Transfer,5072.91,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW100417,23677,8/10/2024 3:41,Fund Transfer,13249.7,Linked Bank,Failed,Transport,Lalitpur,Android
ESW100418,32289,10/28/2024 12:38,Electricity Bill,7867.72,Linked Bank,Success,Others,Chitwan,Android
ESW100419,32024,8/30/2024 12:17,Internet Bill,4550.47,Wallet Balance,Success,Food Delivery,Bhaktapur,Android
ESW100420,43675,9/10/2024 19:04,Fund Transfer,12281.85,Linked Bank,Failed,Others,Bhaktapur,Android
ESW100421,5777,6/27/2024 12:55,Mobile Recharge,1521.71,Wallet Balance,Success,E-commerce,Bhaktapur,iOS
ESW100422,30749,5/4/2024 15:28,QR Payment,12515.46,Debit Card,Success,Food Delivery,Biratnagar,Web
ESW100423,16338,11/21/2024 16:45,Electricity Bill,19489.23,Linked Bank,Success,E-commerce,Kathmandu,Android
ESW100424,3491,2/8/2024 18:14,Electricity Bill,14243.04,Wallet Balance,Success,Utility,Butwal,Android
ESW100425,28236,12/28/2024 22:10,QR Payment,6595.15,Wallet Balance,Success,E-commerce,Pokhara,iOS
ESW100426,49096,7/15/2024 23:02,Mobile Recharge,18030.63,Wallet Balance,Success,Transport,Pokhara,Android
ESW100427,15599,10/2/2024 21:15,Mobile Recharge,10580.51,Linked Bank,Success,E-commerce,Pokhara,iOS
ESW100428,20508,9/29/2024 7:54,Fund Transfer,10591.39,Linked Bank,Success,Transport,Butwal,iOS
ESW100429,4051,4/11/2024 9:48,Electricity Bill,7597.42,Wallet Balance,Success,Telecom,Chitwan,Android
ESW100430,49747,1/9/2024 2:56,Fund Transfer,1091.62,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW100431,22606,8/28/2024 21:41,Mobile Recharge,5435.62,Wallet Balance,Pending,Others,Chitwan,Android
ESW100432,22699,1/9/2024 13:37,Electricity Bill,16375.14,Wallet Balance,Success,Others,Kathmandu,Web
ESW100433,1876,5/12/2024 12:48,Mobile Recharge,5231.83,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW100434,33093,8/29/2024 0:53,Fund Transfer,8276.73,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW100435,5142,11/21/2024 7:01,Mobile Recharge,12698.14,Linked Bank,Success,Telecom,Kathmandu,Web
ESW100436,16202,4/5/2024 12:56,Internet Bill,5684.27,Linked Bank,Success,Transport,Lalitpur,Android
ESW100437,40734,1/14/2024 13:21,Fund Transfer,16246.16,Wallet Balance,Success,E-commerce,Bhaktapur,Web
ESW100438,8079,6/14/2024 9:19,QR Payment,17979.46,Wallet Balance,Success,Others,Chitwan,Android
ESW100439,8987,4/15/2024 22:33,Fund Transfer,1280.77,Debit Card,Success,Utility,Chitwan,Web
ESW100440,40567,7/10/2024 23:38,Electricity Bill,11513.09,Wallet Balance,Success,Utility,Biratnagar,Android
ESW100441,29940,11/16/2024 22:15,Internet Bill,7021.06,Wallet Balance,Success,Transport,Lalitpur,Android
ESW100442,38233,5/21/2024 21:44,Fund Transfer,11108.9,Linked Bank,Success,Utility,Pokhara,Android
